concept,source language text,target language text,variations,label
power,"(Music) ♫ They stood together ♫ ♫ under a tree in tall grass ♫ ♫ on TV ♫ ♫ telling the world ♫ ♫ their story ♫ ♫ We will be left to wander ♫ ♫ and fade away ♫ ♫ Soldiers came and took our husbands ♫ ♫ at the break of day ♫ ♫ We will live on ♫ ♫ then fade away ♫ ♫ Soldiers came and killed our children ♫ ♫ at the break of day ♫ ♫ Women of hope ♫ ♫ Women of change ♫ ♫ Women of war and pain ♫ ♫ I believe ♫ ♫ I believe the almighty knows each and every one of you ♫ ♫ by your name ♫ ♫ Women of hope ♫ ♫ Women of change ♫ ♫ Women of love, joy, no shame ♫ ♫ You've got something this little life ♫ ♫ can never take away ♫ ♫ Running through the darkness of night ♫ ♫ with a child by her side ♫ ♫ Oh Lord, won't you give them ♫ ♫ a shining armor of light ♫ ♫ Oh Lord, won't you give them ♫ ♫ a shining armor of light ♫ ♫ Daybreak brings a sign of new life ♫ ♫ with the power to stand ♫ ♫ Crossing the border ♫ ♫ she said, ""You will grow free on this land"" ♫ ♫ Women of hope ♫ ♫ Women of change ♫ ♫ Women of war and pain ♫ ♫ I can feel your power ♫ ♫ in these words she said ♫ ♫ If you're feeling helpless ♫ ♫ help someone ♫ ♫ If you're feeling helpless ♫ ♫ help someone ♫ ♫ Nobody really knows ♫ ♫ how far they will go ♫ ♫ to keep on living ♫ ♫ Nobody really knows ♫ ♫ how far they will go ♫ ♫ to keep on giving ♫ ♫ and forgiving ♫ ♫ Aung San Suu Kyi ♫ ♫ living under house arrest ♫ ♫ for her peaceful protest ♫ ♫ under house arrest ♫ ♫ for her peaceful protest ♫ ♫ When her people asked her for a message ♫ ♫ she said ♫ ♫ If you're feeling helpless ♫ ♫ help someone ♫ ♫ If you're feeling helpless ♫ ♫ help someone ♫ ♫ If you're feeling helpless ♫ ♫ help someone ♫ ♫ If you're feeling helpless ♫ ♫ help someone ♫ Now we know the words, let's sing.","(Mūzika) ♫ Viņas kopā stāvēja ♫ ♫ zem koka garā zālē ♫ ♫ televīzijā ♫ ♫ vēstot pasaulei ♫ ♫ savu stāstu ♫ ♫ Mūs atstās klīst ♫ ♫ un izgaist ♫ ♫ Kareivji nāca un paņēma mūsu vīrus ♫ ♫ rītausmā ♫ ♫ Mēs dzīvosim tālāk ♫ ♫ tad izgaisīsim ♫ ♫ Kareivji nāca un nogalēja mūsu bērnus ♫ ♫ rītausmā ♫ ♫ Cerību sievietes ♫ ♫ Pārmaiņu sievietes ♫ ♫ Kara un sāpju sievietes ♫ ♫ Es ticu ♫ ♫ Es ticu, ka visuvarenais zina ikvienu no jums ♫ ♫ pēc vārda ♫ ♫ Cerību sievietes ♫ ♫ Pārmaiņu sievietes ♫ ♫ Mīlestības, prieka, ne kauna sievietes ♫ ♫ Jums ir kaut kas šajā īsajā dzīvē ♫ ♫ ko nekad nevar atņemt ♫ ♫ Skrienot cauri nakts tumsai ♫ ♫ ar bērnu pie sāniem ♫ ♫ Ak, Kungs, vai nevari tām dot ♫ ♫ mirdzošas gaismas bruņas ♫ ♫ Ak, Kungs, vai nevari tām dot ♫ ♫ mirdzošas gaismas bruņas ♫ ♫ Rītausma nes jaunu dzīvi ♫ ♫ ar spēku izturēt ♫ ♫ Šķērsojot robežu ♫ ♫ viņa teica: „Šajā zemē tu izaugsi brīva” ♫ ♫ Cerību sievietes ♫ ♫ Pārmaiņu sievietes ♫ ♫ Kara un sāpju sievietes ♫ ♫ Es varu sajust jūsu spēku ♫ ♫ šajos vārdos, ko viņa teica ♫ ♫ Ja jūties bezpalīdzīgs ♫ ♫ palīdzi kādam ♫ ♫ Ja jūties bezpalīdzīgs ♫ ♫ palīdzi kādam ♫ ♫ Neviens patiešām nezina ♫ ♫ cik tālu viņas ies ♫ ♫ lai turpinātu dzīvot ♫ ♫ Neviens patiešām nezina ♫ ♫ cik tālu viņas ies ♫ ♫ lai turpinātu dot ♫ ♫ un piedot ♫ ♫ Auna Sana Su Či ♫ ♫ dzīvo mājas arestā ♫ ♫ miermīlīga protesta dēļ ♫ ♫ mājas arestā ♫ ♫ miermīlīga protesta dēļ ♫ ♫ Kad cilvēki viņai jautāja vēsti ♫ ♫ viņa teica ♫ ♫ Ja jūties bezpalīdzīgs ♫ ♫ palīdzi kādam ♫ ♫ Ja jūties bezpalīdzīgs ♫ ♫ palīdzi kādam ♫ ♫ Ja jūties bezpalīdzīgs ♫ ♫ palīdzi kādam ♫ ♫ Ja jūties bezpalīdzīgs ♫ ♫ palīdzi kādam ♫ Nu zinām vārdus, dziedāsim.","['spēks/spēku', 'vara/varas']",spēks/spēku
power,"If there's a takeaway to this talk, I hope it's that we all feel more comfortable acknowledging the power of image in our perceived successes and our perceived failures.","Ja ir kaut kas, ko paņemt no šīs runas, es ceru, tas ir, ka mēs visi varētu labāk apzināties tēla spēku tajā, kā uztveram savus panākumus un kā uztveram savas neveiksmes.","['spēks/spēku', 'vara/varas']",spēks/spēku
power,"He has a normal physiology, so these exoskeletons are applying muscle-like torques and powers, so that his own muscles need not apply those torques and powers.","Viņa fizioloģija ir normāla. Šie eksoskeleti rada griezes momentu un spēku, kas līdzīgi muskuļu radītajiem, lai šo spēku un griezes momentu nevajadzētu radīt viņa paša muskuļiem.","['spēks/spēku', 'vara/varas']",spēks/spēku
power,"As a kid, I was inspired by the literature of adventure and exploration, and I think we've all seen here this week the importance and the power of storytelling.","Bērnībā iedvesmojos no piedzīvojumu un pētniecības literatūras un domāju, ka šonedēļ šeit visi esam pieredzējuši stāstīšanas spēku un nozīmību.","['spēks/spēku', 'vara/varas']",spēks/spēku
power,It's in control. It's in power right now.,To var kontrolēt. Viņam pašlaik ir vara.,"['spēks/spēku', 'vara/varas']",vara/varas
power,And what are nonverbal expressions of power and dominance?,Kas tad ir neverbālā varas un dominances izteiksme?,"['spēks/spēku', 'vara/varas']",vara/varas
power,"Given 20th-century technology, it was simply inefficient to try and concentrate too much data and too much power in one place.","Ņemot vērā 20. gadsimta tehnoloģijas, vienkārši nebija efektīvi koncentrēt pārāk daudz datu un pārāk daudz varas vienuviet.","['spēks/spēku', 'vara/varas']",vara/varas
power,"When Mansa Musa came to power in 1312, much of Europe was racked by famine and civil wars.","1312. gadā, Mansam Mūsam nākot pie varas, lielāko daļu Eiropas bija izpostījis bads un pilsoņu kari.","['spēks/spēku', 'vara/varas']",vara/varas
power,The power dynamic that I came to understand made me become a prosecutor.,"Varas dinamika, ko ar laiku izpratu, lika man kļūt par prokuroru.","['spēks/spēku', 'vara/varas']",vara/varas
power,"In 2016, Britain got its second female Prime Minister; Theresa May came to power.",2016. gadā par Lielbritānijas premjeri otrreiz kļuva sieviete – Terēze Meja nāca pie varas.,"['spēks/spēku', 'vara/varas']",vara/varas
power,But most of the positions of power and prestige are occupied by men.,Taču lielāko daļu varas un prestiža amatu ieņem vīrieši.,"['spēks/spēku', 'vara/varas']",vara/varas
power,"That bigness should be centered on oneself, not in terms of money, not in terms of power you wield, not in terms of any status that you can command in the society, but it should be centered on oneself.","Šim augstumam jābūt centrētam sevī, ne naudas ziņā, ne varas ziņā, ko cilvēks bauda, ne jebkāda statusa, kas cilvēkam ir sabiedrībā, ziņā, bet tam jābūt centrētam sevī.","['spēks/spēku', 'vara/varas']",vara/varas
